stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
350,350,FREDERICK & AUGUSTA W/B,FREDERICK RD at AUGUSTA AVE wb,39.281732,-76.684511,,,,,0
351,351,YALE & MOUNT ST JOE mid sb,YALE AVE at MOUNT ST JOE mid sb,39.280255,-76.685481,,,,,0
352,352,YALE AVE & ELDONE RD sb,,39.2759,-76.687522,,,,,0
353,353,YALE AVE & ELDONE RD nb,,39.275801,-76.687511,,,,,0
354,354,CEDARGARDEN & BETHNAL RD wb,CEDAR GARDEN RD at BETHNAL RD wb,39.27577,-76.690125,,,,,0
355,355,CEDARGARDEN & THORNFIELD RD wb,CEDAR GARDEN RD at THORNFIELD RD wb,39.276628,-76.692587,,,,,0
356,356,THORNFIELD & BEECHFIELD W/B,THORNFIELD RD at BEECHFIELD AVE wb,39.275314,-76.694012,,,,,0
357,357,COLLEEN RD & BEACHFIELD AVE fs nb,COLLEEN RD at BEECHFIELD AVE fs nb,39.276477,-76.695085,,,,,0
358,358,BEECHFIELD & STAFFORD N/B,BEECHFIELD AVE at STAFFORD ST nb,39.279822,-76.694482,,,,,0
360,360,FREDERICK AVE & TREMONT RD wb,,39.281473,-76.694692,,,,,0
361,361,FREDERICK AVE & LONG ISLAND AV op w,FREDERICK AVE at LONG ISLAND AVE opp wb,39.28142,-76.696846,,,,,0
363,363,FREDERICK AVE & ATHOLWOOD LN opp wb,,39.281168,-76.700334,,,,,0
364,364,FREDERICK AVE & CHEDWORTH LN opp wb,,39.280916,-76.702103,,,,,0
366,366,FREDERICK & NORTH BEND fs wb,FREDERICK AVE at NORTH BEND RD fs wb,39.280457,-76.705924,,,,,0
367,367,FREDERICK AVE & MALLOW HILL RD wb,,39.278759,-76.708927,,,,,0
368,368,FREDERICK AVE & OVERBROOK RD wb,,39.277911,-76.710934,,,,,0
369,369,FREDERICK RD & BELLE GROVE RD wb,,39.277364,-76.712459,,,,,0
370,370,FREDERICK RD & NUNNERY LN wb,,39.276852,-76.713785,,,,,0
371,371,FREDERICK RD & SYMINGTON AVE wb,,39.276438,-76.714887,,,,,0
372,372,FREDERICK & PARADISE W/B,FREDERICK RD at PARADISE AVE wb,39.2756,-76.717198,,,,,0
373,373,FREDERICK RD & PROSPECT AVE wb,,39.274921,-76.719133,,,,,0
374,374,FREDERICK RD & SHADYNOOK AVE opp wb,,39.274338,-76.720694,,,,,0
375,375,FREDERICK & WOODLAWN AVE W/B,FREDERICK RD at WOODLAWN AVE wb,39.273879,-76.722629,,,,,0
377,377,FREDERICK RD & GLENWOOD AVE mid wb,,39.273243,-76.725721,,,,,0
378,378,FREDERICK RD & ST.TIMOTHYS LN wb,FREDERICK RD at SAINT TIMOTHYS LN wb,39.272639,-76.72858,,,,,0
379,379,FREDERICK & INGLESIDE W/B,FREDERICK RD at INGLESIDE AVE wb,39.271955,-76.731415,,,,,0
380,380,FREDERICK RD & WINTERS LN fs wb,,39.27123,-76.735269,,,,,0
381,381,FREDERICK RD & MELVIN AVE wb,,39.270888,-76.736769,,,,,0
382,382,FREDERICK RD & LOCUST DR opp wb,,39.27059,-76.738128,,,,,0
383,383,FREDERICK RD & BEAUMONT AVE wb,,39.270344,-76.739194,,,,,0
384,384,FREDERICK RD & OSBOURNE AVE wb,FREDERICK RD at OSBORNE AVE wb,39.270019,-76.740729,,,,,0
385,385,FREDERICK RD & WYNDCREST AVE wb,,39.269747,-76.7419,,,,,0
386,386,FREDERICK RD & BEECHWOOD AVE wb,,39.269397,-76.743587,,,,,0
387,387,FREDERICK RD & ROLLING RD opp wb,,39.268836,-76.746036,,,,,0
388,388,FREDERICK & SMITHWOOD AVE  W/B,FREDERICK RD at SMITHWOOD AVE wb,39.268543,-76.747654,,,,,0
389,389,FREDERICK RD & SEMINOLE AVE opp wb,,39.268264,-76.750474,,,,,0
391,391,ROLLING & ROLLINGWOOD RD  N/B,ROLLING RD at ROLLINGWOOD RD nb,39.2707,-76.756897,,,,,0
392,392,ROLLING & EDMONDSN N/B,ROLLING RD at EDMONDSON AVE nb,39.273599,-76.756563,,,,,0
393,393,ROLLING & OLD FREDERICK use L973,ROLLING RD del 1/2012 at OLD FREDERICK RD nb,39.279603,-76.754645,,,,,0
395,395,SHEPPARD PRATT HOSP eb,SHEPPARD PRATT DRIVEWAY at HOSPITAL,39.39231,-76.619741,,,,,0
398,398,TOWSONTOWN & UNIVERSITY AVE eb,TOWSONTOWN BLVD at UNIVERSITY AVE eb,39.396068,-76.61201,,,,,0
399,399,BOSLEY & TOWSONTOWN FS nb,BOSLEY AVE at TOWSONTOWN BLVD fs nb,39.397455,-76.607063,,,,,0
406,406,JOPPA RD & MANOR CARE E/B,JOPPA RD at MANNOR CARE MCMANUS WAY eb,39.401133,-76.593584,,,,,0
408,408,JOPPA RD & BLACK&DECKER E/B,JOPPA RD at BLACK at DECKER at WILD CHERRY RD,39.399539,-76.589062,,,,,0
410,410,GOUCHER & METRO OP S/B,GOUCHER BLVD at WILD CHERRY RD sb,39.396692,-76.585385,,,,,0
411,411,GOUCHER & PRINCE FS S/B,GOUCHER BLVD at PRINCE RD fs sb,39.39529,-76.584376,,,,,0
412,412,GOUCHER & PUTTY HILL eb,GOUCHER BLVD at PUTTY HILL AVE eb,39.393106,-76.583964,,,,,0
415,415,PUTTY HILL & LASALLE RD  E/B,PUTTY HILL AVE at LASALLE RD eb,39.393017,-76.579198,,,,,0
416,416,LASALLE & OXFORD BLDG OP E/B,LASALLE RD at OXFORD BLDG opp eb,39.394398,-76.576803,,,,,0
417,417,JOPPA RD & MYLANDER E/B,JOPPA RD at MYLANDER LN eb,39.395752,-76.574564,,,,,0
418,418,JOPPA RD & DAN WAY E/B,JOPPA RD at DANWAY RD eb,39.396098,-76.570846,,,,,0
419,419,JOPPA RD & PLEASANT PLAINS E/B,JOPPA RD at PLEASANT PLAINS RD eb,39.396448,-76.567984,,,,,0
420,420,1627 JOPPA E/B,JOPPA RD at 1627 at GREEN PASTURES DR,39.396646,-76.566623,,,,,0
421,421,CROMWELL BRIDGE PARK-N-RIDE,CROMWELL BRIDGE RD at PARK at RIDE LOT,39.402009,-76.570489,,,,,0
422,422,LOCH RAVEN BLVD & STATE HWY DR sb,LOCH RAVEN BLVD at STATE HWY DRIVE sb,39.401374,-76.566438,,,,,0
423,423,LOCH RAVEN & JOPPA FS S/B,LOCH RAVEN BLVD at JOPPA RD fs sb,39.397076,-76.563428,,,,,0
424,424,LOCH RAVEN & NATURO sb,LOCH RAVEN BLVD at NATURO RD sb,39.394428,-76.563466,,,,,0
425,425,GOUCHER & COLBURY RD OP N/B,GOUCHER BLVD at COLBURY RD opp nb,39.384589,-76.579755,,,,,0
426,426,LOCH RAVEN BLVD & PUTTY HILL AVE sb,,39.391953,-76.565348,,,,,0
427,427,LOCH RAVEN & ABERDEEN RD S/B,LOCH RAVEN BLVD at ABERDEEN RD sb,39.390455,-76.567963,,,,,0
428,428,LOCH RAVEN & LOCH NESS FS S/B,LOCH RAVEN BLVD at LOCH NESS RD fs sb,39.388907,-76.571217,,,,,0
429,429,LOCH RAVEN BLVD & COTTAGE LN fs sb,,39.388282,-76.572641,,,,,0
430,430,LOCH RAVEN BLVD & GLEN KEITH sb,LOCH RAVEN BLVD at GLEN KEITH BLVD sb,39.388043,-76.573158,,,,,0
431,431,LOCH RAVEN & TAYLOR a sb,LOCH RAVEN BLVD at TAYLOR AVE a sb,39.385687,-76.576541,,,,,0
432,432,LOCH RAVEN BLVD & TAYLOR AVE mid sb,LOCH RAVEN BLVD at TAYLOR AVE SB (Loch Raven Plaza),39.383382,-76.578177,,,,,0
433,433,TAYLOR & GOUCHER S/B,TAYLOR AVE at GOUCHER BLVD sb,39.386332,-76.579031,,,,,0
435,435,LOCH RAVEN BLVD & SAYWARD AVE sb,,39.379468,-76.579868,,,,,0
436,436,LOCH RAVEN BLVD & GLENDALE RD sb,,39.377362,-76.579793,,,,,0
437,437,LOCH RAVEN & REGESTER FS S/B,LOCH RAVEN BLVD at REGESTER AVE fs sb,39.374424,-76.580492,,,,,0
438,438,LOCH RAVEN & LOCH HILL RD fs sb,LOCH RAVEN BLVD at LOCH HILL RD fs sb,39.372146,-76.582209,,,,,0
440,440,LOCH RAVEN BLVD & MERIDENE DR sb,,39.36807,-76.584458,,,,,0
443,443,NORTHERN PKWY & PENTLAND DR wb,E NORTHERN PKWY at PENTLAND DR,39.368728,-76.569303,,,,,0
444,444,NORTHERN PKWY & PIONEER W/B,NORTHERN PKWY at PIONEER DR wb,39.368553,-76.572716,,,,,0
445,445,NORTHERN PKWY & HILLEN fs WB,E NORTHERN PKWY at HILLEN RD,39.367799,-76.578305,,,,,0
446,446,NORTHERN PKWY & FENWICK W/B,NORTHERN PKWY at FENWICK AVE wb,39.367106,-76.580952,,,,,0
447,447,NORTHERN PKWY & LOCH RAVEN W/B,E NORTHERN PKWY at LOCH RAVEN BLVD,39.365991,-76.58633,,,,,0
449,449,LOCH RAVEN & NORTHERN PKWY sb,LOCH RAVEN BLVD at NORTHERN PKWY sb,39.365998,-76.585718,,,,,0
450,450,LOCH RAVEN & SHERWOOD S/B,LOCH RAVEN BLVD at SHERWOOD AVE sb,39.363861,-76.586686,,,,,0
451,451,LOCH RAVEN BLVD & GLENEAGLE RD fs s,LOCH RAVEN BLVD at GLENEAGLE RD fs sb,39.362375,-76.587449,,,,,0
452,452,LOCH RAVEN & RAMBLEWOOD FS S/B,LOCH RAVEN BLVD at RAMBLEWOOD RD fs sb,39.36119,-76.588012,,,,,0
453,453,LOCH RAVEN & BELVEDERE sb,LOCH RAVEN BLVD at BELVEDERE AVE sb,39.359838,-76.588666,,,,,0
454,454,LOCH RAVEN BLVD & LOCHNER RD sb,,39.358129,-76.589478,,,,,0
455,455,LOCH RAVEN BLVD & WOODBOURNE AVE sb,,39.355409,-76.589795,,,,,0
456,456,LOCH RAVEN BLVD & HARTSDALE RD sb,LOCH RAVEN BLVD at LEITH RD,39.352296,-76.59051,,,,,0
458,458,LOCH RAVEN BLVD & KITMORE sb,LOCH RAVEN BLVD at KITMORE RD sb,39.350883,-76.59103,,,,,0
459,459,LOCH RAVEN & STONEWOOD S/B,LOCH RAVEN BLVD at STONEWOOD RD sb,39.34919,-76.591584,,,,,0
461,461,LOCH RAVEN BLVD & PENTRIDGE R fs sb,LOCH RAVEN BLVD at PENTRIDGE RD fs sb,39.347471,-76.592044,,,,,0
463,463,LOCH RAVEN BLVD & NORTHGATE RD sb,,39.345037,-76.592405,,,,,0
464,464,LOCH RAVEN & MARBLE HALL RD sb,LOCH RAVEN BLVD at MARBLE HALL RD SB,39.342564,-76.5929,,,,,0
465,465,LOCH RAVEN BLVD & HAVENWOOD RD sb,,39.340635,-76.593627,,,,,0
466,466,LOCH RAVEN & ARGONNE S/B,LOCH RAVEN BLVD at ARGONNE DR sb,39.339709,-76.593963,,,,,0
467,467,LOCH RAVEN & GREENDALE fs sb,LOCH RAVEN BLVD at GREENDALE RD fs sb,39.33642,-76.594385,,,,,0
468,468,THE ALAMEDA & 36TH ST sb,,39.331643,-76.595381,,,,,0
470,470,THE ALAMEDA & 33RD S/B,THE ALAMEDA at 33RD ST sb,39.328445,-76.595377,,,,,0
472,472,LV CITY HIGH,LOCH RAVEN RD at CITY HIGH lv nb,39.327793,-76.597935,,,,,0
473,473,33RD ST & LOCH RAVEN fs wb,33RD ST at LOCH RAVEN BLVD fs wb,39.328415,-76.597929,,,,,0
474,474,33RD ST & EDNOR RD fs wb,,39.328405,-76.599519,,,,,0
475,475,33RD ST & ELLERSLIE AVE wb,,39.328348,-76.603543,,,,,0
476,476,33RD ST & FRISBY ST fs wb,,39.328423,-76.606591,,,,,0
478,478,33RD & GREENMOUNT fs wb,33RD ST at GREENMOUNT AVE fs wb,39.328409,-76.609619,,,,,0
479,479,33RD ST & ABELL AVE wb,,39.328317,-76.612141,,,,,0
480,480,33RD ST & GUILFORD AVE fs wb,,39.328227,-76.613805,,,,,0
481,481,ST. PAUL & 32ND S/B,ST PAUL ST at 32ND ST sb,39.32685,-76.616047,,,,,0
482,482,ST PAUL ST & 31ST ST sb,,39.325775,-76.616003,,,,,0
483,483,ST PAUL ST & 29TH ST sb,,39.323222,-76.615779,,,,,0
484,484,ST PAUL ST & 27TH ST sb,,39.320687,-76.615614,,,,,0
485,485,ST PAUL ST & 26TH ST sb,,39.319411,-76.615543,,,,,0
486,486,ST PAUL ST & 25TH S/B,ST PAUL ST at 25TH ST sb,39.317866,-76.615392,,,,,0
487,487,ST PAUL ST & 24TH sb,ST PAUL ST at 24TH ST sb,39.31643,-76.615369,,,,,0
488,488,ST PAUL ST & 22ND sb,ST PAUL ST at 22ND ST sb,39.314341,-76.615211,,,,,0
489,489,ST PAUL ST & NORTH AVE fs sb,,39.310883,-76.615023,,,,,0
493,493,ST PAUL ST & PENN STATION DR sb,ST PAUL ST at PENN STATION fs sb,39.306783,-76.614771,,,,,0
494,494,ST PAUL ST & PRESTON ST sb,,39.304359,-76.614584,,,,,0
495,495,ST PAUL ST & BIDDLE ST fs sb,,39.30317,-76.614526,,,,,0
496,496,CHASE & CHARLES FS W/B,CHASE ST at CHARLES ST fs wb,39.302343,-76.615981,,,,,0
497,497,CATHEDRAL ST & EAGER ST sb,,39.300835,-76.617644,,,,,0
499,499,CATHEDRAL ST & MADISON sb,CATHEDRAL ST at MADISON ST,39.298519,-76.617165,,,,,0
500,500,CATHEDRAL ST & CENTRE opp sb,CATHEDRAL ST at CENTRE ST opp sb,39.296272,-76.617051,,,,,0
501,501,CATHEDRAL ST & MULBERRY sb,CATHEDRAL ST at MULBERRY ST sb,39.294023,-76.61693,,,,,0
502,502,CATHEDRAL ST & SARATOGA ST sb,,39.292943,-76.616775,,,,,0
503,503,LIBERTY ST & LEXINGTON sb,LIBERTY ST at LEXINGTON ST sb,39.29158,-76.617255,,,,,0
504,504,HOPKINS PL & ARENA MB S/B,HOPKINS PLAZA at ARENA sb,39.288477,-76.617761,,,,,0
506,506,CHARLES ST & REDWOOD ST nb,,39.28866,-76.615138,,,,,0
507,507,ST PAUL & EAGER ST MB S/B,ST PAUL ST at E EAGER ST,39.301953,-76.614398,,,,,0
508,508,ST PAUL ST & READ ST sb,ST PAUL ST DEL 1/2012 at READ ST sb STOP DISC JULY 2010,39.299656,-76.614268,,,,,0
509,509,ST PAUL ST & MADISON ST sb,,39.298596,-76.614223,,,,,0
511,511,ST PAUL ST & CENTRE ST mid sb,ST PAUL ST at CENTER ST mid sb,39.296891,-76.614084,,,,,0
512,512,ST PAUL PL & MULBERRY ST mb sb,ST PAUL ST at MULBERRY ST mid sb,39.29426,-76.614341,,,,,0
514,514,ST PAUL PL & SARATOGA ST sb,ST PAUL ST at SARATOGA ST sb,39.292286,-76.614081,,,,,0
515,515,ST PAUL PL & LEXINGTON ST sb,ST PAUL ST at LEXINGTON ST sb,39.291082,-76.614064,,,,,0
516,516,ST PAUL ST & FAYETTE ST f/s sb,ST PAUL ST at FAYETTE ST fs sb,39.290232,-76.613961,,,,,0
518,518,CHARLES ST & PRATT ST Layover nb,CHARLES ST at HYATT LAYOVER,39.285244,-76.614698,,,,,0
519,519,CHARLES ST & FAYETTE ST nb,,39.290239,-76.615247,,,,,0
520,520,CHARLES ST & LEXINGTON ST fs nb,,39.291642,-76.61537,,,,,0
521,521,CHARLES ST & SARATOGA ST fs nb,,39.292483,-76.6154,,,,,0
523,523,CHARLES ST & HAMILTON ST nb,,39.295542,-76.61556,,,,,0
524,524,CHARLES ST & MT VERNON PL nb,,39.297201,-76.615463,,,,,0
525,525,CHARLES & READ N/B,CHARLES ST at READ ST,39.299628,-76.615764,,,,,0
528,528,CHARLES ST & BIDDLE ST nb,,39.303304,-76.616008,,,,,0
529,529,CHARLES ST & PRESTON N/B,CHARLES ST at PRESTON ST nb,39.304352,-76.616081,,,,,0
531,531,CHARLES ST & PENN STATION nb,,39.30754,-76.61634,,,,,0
533,533,CHARLES ST & NORTH AVE N/B,CHARLES ST at NORTH AVE nb,39.310939,-76.616575,,,,,0
534,534,CHARLES ST & 20TH N/B,CHARLES ST at 20TH ST nb,39.312108,-76.616612,,,,,0
536,536,CHARLES ST & 22ND N/B,CHARLES ST at 22ND ST nb,39.31417,-76.616711,,,,,0
538,538,CHARLES ST & 24TH N/B,CHARLES ST at 24TH ST nb,39.316267,-76.616845,,,,,0
539,539,CHARLES ST & 25TH N/B,CHARLES ST at 25TH ST nb,39.317812,-76.616996,,,,,0
541,541,CHARLES ST & 27TH N/B,CHARLES ST at 27TH ST nb,39.320525,-76.617148,,,,,0
542,542,CHARLES ST & 29TH N/B,CHARLES ST at 28TH ST nb,39.323042,-76.617279,,,,,0
543,543,CHARLES ST & 31ST N/B,CHARLES ST at 31ST ST nb,39.325613,-76.617421,,,,,0
544,544,CHARLES ST & 32ND N/B,CHARLES ST at 32ND ST nb,39.326732,-76.617452,,,,,0
545,545,33RD ST & ST. PAUL E/B,33RD ST at ST PAUL ST eb,39.327935,-76.61616,,,,,0
546,546,33RD ST & CALVERT ST eb,,39.327947,-76.615001,,,,,0
547,547,33RD ST & ABELL AVE eb,,39.328059,-76.612261,,,,,0
548,548,33RD & GREENMOUNT fs eb (OLD YORK),33RD ST at GREENMOUNT (OLD YORK),39.328168,-76.608497,,,,,0
550,550,33RD ST & FRISBY ST eb,,39.328171,-76.606195,,,,,0
551,551,33RD ST & ELLERSLIE fs eb,,39.328174,-76.603349,,,,,0
553,553,33RD & STADIUM PLACE FS eb,33RD ST at STADIUM PLACE FS eb,39.328178,-76.600493,,,,,0
554,554,33RD ST & EDNOR RD eb,,39.328172,-76.599322,,,,,0
555,555,33RD ST & LOCH RAVEN fs eb,33RD ST at LOCH RAVEN BLVD fs eb,39.328171,-76.59778,,,,,0
558,558,THE ALAMEDA & 33RD FS N/B,THE ALAMEDA at 33RD ST fs nb,39.328452,-76.595052,,,,,0
559,559,DUE MERGENTHALER,35TH ST at HILLEN RD fs Due Mervo,39.330904,-76.589102,,,,,0
560,560,35TH & HILLEN RD (MERVO),35TH ST at HILLEN RD (Mervo),39.330859,-76.590576,,,,,0
561,561,THE ALAMEDA & 35TH N/B,THE ALAMEDA at 35TH ST,39.330749,-76.59503,,,,,0
562,562,THE ALAMEDA & 36 MB N/B,THE ALAMEDA at 36TH ST mid nb,39.331309,-76.595044,,,,,0
563,563,LOCH RAVEN & TUNLAW N/B,LOCH RAVEN BLVD at TUNLAW RD nb,39.335142,-76.594355,,,,,0
564,564,LOCH RAVEN & GREENDALE nb,LOCH RAVEN BLVD at GREENDALE RD nb,39.336581,-76.594059,,,,,0
565,565,LOCH RAVEN & ARGONNE N/B,LOCH RAVEN BLVD at ARGONNE DR nb,39.339689,-76.593635,,,,,0
566,566,LOCH RAVEN & HAVENWOOD N/B,LOCH RAVEN BLVD at HAVENWOOD RD nb,39.340482,-76.593336,,,,,0
567,567,LOCH RAVEN & LOCKWOOD N/B,LOCH RAVEN BLVD at LOCKWOOD nb,39.342583,-76.592556,,,,,0
568,568,LOCH RAVEN & NORTHWICK N/B,LOCH RAVEN BLVD at NORTHWICK RD nb,39.343403,-76.592303,,,,,0
569,569,LOCH RAVEN & NORTHGATE N/B,LOCH RAVEN BLVD at NORTHGATE RD nb,39.345081,-76.592052,,,,,0
570,570,LOCH RAVEN & ARLINGTON N/B fs,LOCH RAVEN BLVD at ARLINGTON AVE,39.346656,-76.591817,,,,,0
571,571,LOCH RAVEN & PENTRIDGE FS N/B,LOCH RAVEN BLVD at PENTRIDGE RD fs nb,39.347621,-76.591703,,,,,0
572,572,LOCH RAVEN & KITMORE N/B,LOCH RAVEN BLVD at KITMORE nb,39.350721,-76.590715,,,,,0
573,573,LOCH RAVEN & WINFORD N/B,LOCH RAVEN BLVD at WINFORD RD nb,39.353032,-76.589923,,,,,0
577,577,LOCH RAVEN & WOODBOURNE N/B,LOCH RAVEN BLVD at WOODBOURNE AVE nb,39.355256,-76.589433,,,,,0
578,578,LOCH RAVEN & LOCHNER FS N/B,LOCH RAVEN BLVD at LOCHNER RD fs nb,39.358062,-76.589098,,,,,0
579,579,LOCH RAVEN & BELVEDERE nb,LOCH RAVEN BLVD at BELVEDERE AVE nb,39.359589,-76.588352,,,,,0
580,580,LOCH RAVEN & RAMBLEWOOD N/B,LOCH RAVEN BLVD at RAMBLEWOOD RD nb,39.361118,-76.587636,,,,,0
581,581,LOCH RAVEN & GLENEAGLE N/B,LOCH RAVEN BLVD at GLENEAGLE RD nb,39.362409,-76.587027,,,,,0
582,582,LOCH RAVEN & SHERWOOD N/B,LOCH RAVEN BLVD at SHERWOOD AVE nb,39.363637,-76.586454,,,,,0
583,583,LOCH RAVEN & NORTHERN PKY nb,LOCH RAVEN BLVD at NORTHERN PKWY nb,39.365778,-76.585427,,,,,0
584,584,NORTHERN PKY & WAVERLY E/B,E NORTHERN PKWY at WAVERLY WAY,39.366905,-76.580948,,,,,0
585,585,NORTHERN PKY & PIONEER DR E/B fs,E NORTHERN PKWY at PIONEER DR,39.36844,-76.57211,,,,,0
586,586,NORTHERN PKWY & AQUARIUS CT E/B,E NORTHERN PKWY at PIONEER DR,39.368479,-76.569862,,,,,0
587,587,MCCLEAN & PENTLAND OPP nb,MC CLEAN BLVD at PENTLAND DR opp nb,39.368933,-76.567043,,,,,0
589,589,HILLSWAY & WENTWORTH RD nb,HILLSWAY AVE at WENTWORTH RD nb,39.375352,-76.568367,,,,,0
590,590,HILLSWAY & LYLE FS N/B,HILLSWAY AVE at LYLE fs nb,39.376711,-76.568072,,,,,0
591,591,HILLSWAY & KENTON FS N/B,HILLSWAY AVE at KENTON RD fs nb,39.378261,-76.568211,,,,,0
593,593,LOCH RAVEN & MERIDENE N/B,LOCH RAVEN BLVD at MERIDENE DR nb,39.367873,-76.584178,,,,,0
595,595,LOCH RAVEN & KIRKWOOD APTS N/B,LOCH RAVEN BLVD at KIRKWOOD APTS nb,39.370675,-76.582537,,,,,0
596,596,LOCH RAVEN & LOCH HILL fs nb,LOCH RAVEN BLVD at LOCH HILL RD fs nb,39.372279,-76.581836,,,,,0
597,597,LOCH RAVEN & DEANWOOD N/B,LOCH RAVEN BLVD at DEANWOOD RD nb,39.377271,-76.579525,,,,,0
598,598,LOCH RAVEN & SAYWARD N/B,LOCH RAVEN BLVD at SAYWARD AVE nb,39.3794,-76.579643,,,,,0
601,601,LOCH RAVEN & GLEN KEITH FS N/B,LOCH RAVEN BLVD at GLEN KEITH BLVD fs nb,39.387873,-76.57298,,,,,0
602,602,LOCH RAVEN & LOCH NESS N/B,LOCH RAVEN BLVD at LOCH NESS RD nb,39.388746,-76.571055,,,,,0
603,603,LOCH RAVEN & ABERDEEN N/B,LOCH RAVEN BLVD at ABERDEEN RD nb,39.389725,-76.568936,,,,,0
604,604,LOCH RAVEN & PUTTY HILL N/B,LOCH RAVEN BLVD at PUTTY HILL AVE nb,39.39158,-76.565369,,,,,0
605,605,LOCH RAVEN & JOAN N/B,LOCH RAVEN BLVD at JOAN AVE nb,39.393187,-76.563803,,,,,0
607,607,LOCH RAVEN BLVD & JOPPA RD nb,,39.397101,-76.56308,,,,,0
608,608,JOPPA & PLEASANT PLAINS W/B,JOPPA RD at PLEASANT PLAINS RD wb,39.396537,-76.567889,,,,,0
609,609,JOPPA & DANWAY RD wb,JOPPA RD at DANWAY RD wb,39.396177,-76.57074,,,,,0
610,610,JOPPA & MYLANDER LN wb,JOPPA RD at MYLANDER LN wb,39.395956,-76.574375,,,,,0
612,612,LASALLE & YORK BLDG sb,LASALLE RD at YORK BLDG sb,39.393021,-76.577906,,,,,0
613,613,PUTTY HILL & USPS @WESTBURY  W/B,PUTTY HILL AVE at USPS wb,39.393287,-76.581044,,,,,0
614,614,GOUCHER & PRINCE FS N/B,GOUCHER BLVD at PRINCE RD fs nb,39.395624,-76.584234,,,,,0
616,616,JOPPA RD & COUNTY SAFETY MB W/B,JOPPA RD at CO SAFETY (EAST AVE) wb,39.399575,-76.588992,,,,,0
617,617,JOPPA RD & MANOR CARE  W/B,JOPPA RD at MANOR CARE opp wb,39.401232,-76.593665,,,,,0
618,618,JOPPA RD & FAIRMOUNT W/B,JOPPA RD at FAIRMOUNT AVE wb,39.401824,-76.595945,,,,,0
625,625,TOWSONTOWN BLVD & OSLER DR wb,,39.395564,-76.615218,,,,,0
629,629,OLDNORTH POINT & NORTH PLAZA OP S/B,OLD NORTHPOINT RD at POPLAR RD sb,39.283414,-76.497216,,,,,0
630,630,OLD NORTH POINT & TRAPPE FS S/B,OLD NORTHPOINT RD at TRAPPE RD fs sb,39.278348,-76.486994,,,,,0
631,631,OLD NORTH POINT & KIMBERLY OP S/B,OLD NORTHPOINT RD at KIMBERLY RD opp sb,39.277792,-76.485175,,,,,0
632,632,OLD NORTH POINT & WALLACE S/B,OLD NORTHPOINT RD at WALLACE RD sb,39.27729,-76.48318,,,,,0
633,633,OLD NORTH POINT & CHARLESMONT S/B,OLD NORTHPOINT RD at CHARLESMONT RD sb,39.27715,-76.480736,,,,,0
634,634,OLD NORTH POINT & MATTHAI S/B,OLD NORTHPOINT RD at MATTHAI RD sb,39.275002,-76.475342,,,,,0
635,635,NORTH POINT & ST. MONICA sb,NORTH POINT BLVD at SAINT MONICA DR sb,39.269295,-76.470055,,,,,0
637,637,WISE & KIRKLAND FS W/B,WISE AVE at KIRKLAND RD fs wb,39.258011,-76.466704,,,,,0
639,639,WISE & SEABRIGHT W/B,WISE AVE at SEABRIGHT AVE wb,39.261897,-76.480123,,,,,0
641,641,WISE & MELBOURNE W/B,WISE AVE at MELBOURNE RD wb,39.263646,-76.486058,,,,,0
642,642,WISE & INVERNESS W/B,WISE AVE at INVERNESS AVE wb,39.263973,-76.487061,,,,,0
643,643,WISE & STOKESLEY W/B,WISE AVE at STOKESLEY RD wb,39.26532,-76.491457,,,,,0
644,644,WISE & LYNCH W/B,WISE AVE at LYNCH RD wb,39.266632,-76.495171,,,,,0
645,645,WISE & CHURCH RD W/B,WISE AVE at CHURCH RD wb,39.268353,-76.499313,,,,,0
648,648,WISE & MERRITT W/B,WISE AVE,39.26957,-76.50183,,,,,0
649,649,HOLABIRD & SEARLES FS W/B,HOLABIRD AVE at SEARLES RD fs wb,39.270956,-76.506226,,,,,0
655,655,DUNDALK AT CAMERON DR,DUNDALK AVE at CAMERON DR,39.266677,-76.528433,,,,,0
656,656,DUNDALK & WOODS PKY sb,DUNDALK AVE at WOODS PKWY sb,39.265496,-76.527871,,,,,0
657,657,DUNDALK & WILLOW SPRING sb,DUNDALK AVE at WILLOW SPRING RD sb,39.263856,-76.527078,,,,,0
658,658,DUNDALK & SAINT HELENA sb,DUNDALK AVE at SAINT HELENA AVE sb,39.260674,-76.525555,,,,,0
659,659,DUNDALK & BALTIMORE sb,DUNDALK AVE at BALTIMORE AVE sb,39.258553,-76.524523,,,,,0
660,660,DUNDALK AVE & CENTER PLACE NB Mid Block,S DUNDALK AVE at CENTER PL,39.256879,-76.52342,,,,,0
671,671,HOLABIRD & DELVALE FS e/b,HOLABIRD AVE at DELVALE AVE fs eb,39.272687,-76.517727,,,,,0
672,672,HOLABIRD & VESPER E/B,HOLABIRD AVE at VESPER AVE eb,39.272486,-76.51587,,,,,0
673,673,HOLABIRD & BAYARD E/B,HOLABIRD AVE at BAYARD AVE eb,39.272243,-76.514047,,,,,0
675,675,HOLABIRD AVE & BELLE AVE fs eb,,39.271613,-76.509982,,,,,0
677,677,HOLABIRD AVE & SEARLES RD eb,,39.270914,-76.506374,,,,,0
678,678,HOLABIRD AVE & MERRITT BLVD eb,,39.270042,-76.50388,,,,,0
679,679,WISE AVE & MERRITT BLVD FS eb,,39.269518,-76.50251,,,,,0
